business_id,business_name,business_address,business_city,business_state,business_postal_code,business_latitude,business_longitude,business_location,business_phone_number,inspection_id,inspection_date,inspection_score,inspection_type,violation_id,violation_description,risk_category,data_quality
36614,Poesia,4072 18th St,San Francisco,CA,94114,37.760959,-122.434302,"(37.760959, -122.434302)",,36614_20180725,07/25/2018 12:00:00 AM,83.0,Routine - Unscheduled,36614_20180725_103133,Foods not protected from contamination,Moderate Risk,medium
36618,Chug Pub,1849 Lincoln Way,San Francisco,CA,94122,37.765384,-122.478129,"(37.765384, -122.478129)",,36618_20160913,09/13/2016 12:00:00 AM,88.0,Routine - Unscheduled,36618_20160913_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,medium
36635,Big Slice Pizza,1535 Haight St,San Francisco,CA,94117,37.769893,-122.447588,"(37.769893, -122.447588)",,36635_20181016,10/16/2018 12:00:00 AM,92.0,Routine - Unscheduled,36635_20181016_103121,Inadequate procedures or records for time as a public health control,Moderate Risk,low
36645,Peekadoodle Kidsclub,900 North Point St #F100,San Francisco,CA,94109,37.805427,-122.422854,"(37.805427, -122.422854)",,36645_20160310,03/10/2016 12:00:00 AM,91.0,Routine - Unscheduled,36645_20160310_103109,Unclean or unsanitary food contact surfaces,High Risk,low
3665,Tower Carwash,1601 Mission St,San Francisco,CA,94102,37.772025,-122.419112,"(37.772025, -122.419112)",14155559274,3665_20180917,09/17/2018 12:00:00 AM,96.0,Routine - Unscheduled,3665_20180917_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,high
36673,Mid City Market,868 Geary St,San Francisco,CA,94109,37.786197,-122.417614,"(37.786197, -122.417614)",['2848582270' '6594986227' '6653892239' '7675782525' '96638423777'],36673_20160901,09/01/2016 12:00:00 AM,79.0,Routine - Unscheduled,36673_20160901_103161,Low risk vermin infestation,Low Risk,high
36685,"Muddy Waters Coffee House, Inc.",1304 Valencia St,San Francisco,CA,94110,37.751868,-122.420665,"(37.751868, -122.420665)",,36685_20161025,10/25/2016 12:00:00 AM,91.0,Routine - Unscheduled,36685_20161025_103157,Food safety certificate or food handler card not available,Low Risk,medium
36687,Jay's Cheesesteak,3285 21st St,San Francisco,CA,94110,37.756893,-122.420849,"(37.756893, -122.420849)",,36687_20180221,02/21/2018 12:00:00 AM,98.0,Complaint,36687_20160504_103150,Improper or defective plumbing,Low Risk,medium
36695,Golden Natural Foods,130 Church St,San Francisco,CA,94114,37.768824,-122.429127,"(37.768824, -122.429127)",,36695_20180605,06/05/2018 12:00:00 AM,96.0,Routine - Unscheduled,36695_20180605_103131,Moderate risk vermin infestation,Moderate Risk,medium
36730,Clementine,126 CLEMENT St,San Francisco,CA,94118,37.783148,-122.460661,"(37.783148, -122.460661)",,36730_20161006,10/06/2016 12:00:00 AM,88.0,Routine - Unscheduled,36730_20161006_103150,Improper or defective plumbing,Low Risk,low
3674,Holiday Inn - Golden Gateway,1500 Van Ness Ave,San Francisco,CA,94109,37.789457,-122.422034,"(37.789457, -122.422034)",,3674_20161014,10/14/2016 12:00:00 AM,92.0,Routine - Unscheduled,3674_20161014_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,medium
36744,El Castillito Taqueria Star,250 Golden Gate Ave,San Francisco,CA,94102,37.781788,-122.414704,"(37.781788, -122.414704)",,36744_20160125,01/25/2016 12:00:00 AM,71.0,Reinspection/Followup,36744_20160121_103154,Unclean or degraded floors walls or ceilings,Low Risk,medium
36745,Shanghai China Restaurant,1559 MISSION St,San Francisco,CA,94103,37.773447,-122.418123,"(37.773447, -122.418123)",,36745_20180514,05/14/2018 12:00:00 AM,75.0,Routine - Unscheduled,36745_20180514_103114,High risk vermin infestation,High Risk,medium
36750,Peasant Pies,1039 IRVING St,San Francisco,CA,94122,37.763904,-122.469149,"(37.763904, -122.469149)",,36750_20180308,03/08/2018 12:00:00 AM,96.0,Routine - Unscheduled,36750_20180308_103161,Low risk vermin infestation,Low Risk,medium
36758,UVA Enoteca,568 Haight St,San Francisco,CA,94117,37.771988,-122.431564,"(37.771988, -122.431564)",,36758_20161214,12/14/2016 12:00:00 AM,86.0,Routine - Unscheduled,36758_20161214_103143,Inadequate warewashing facilities or equipment,Low Risk,medium
3676,Chinatown Restaurant,744 Washington St,San Francisco,CA,94108,37.795248,-122.405943,"(37.795248, -122.405943)",,3676_20160816,08/16/2016 12:00:00 AM,87.0,Routine - Unscheduled,3676_20160816_103103,High risk food holding temperature,High Risk,medium
3677,Mollie Stone's Tower Market,635 Portola Drive,San Francisco,CA,94127,37.744876,-122.452425,"(37.744876, -122.452425)",,3677_20180718,07/18/2018 12:00:00 AM,94.0,Routine - Unscheduled,3677_20180718_103144,Unapproved or unmaintained equipment or utensils,Low Risk,medium
3678,ROUND TABLE PIZZA,737 PORTOLA Dr,San Francisco,CA,94127,37.744168,-122.453479,"(37.744168, -122.453479)",14155689595,3678_20180725,07/25/2018 12:00:00 AM,96.0,Routine - Unscheduled,3678_20180725_103144,Unapproved or unmaintained equipment or utensils,Low Risk,high
36786,Muracci's Japanese Restaurant,307 Kearny St,San Francisco,CA,94108,37.790924,-122.404094,"(37.790924, -122.404094)",,36786_20151230,12/30/2015 12:00:00 AM,86.0,Routine - Unscheduled,36786_20151230_103133,Foods not protected from contamination,Moderate Risk,medium
36840,Four Barrel Coffee,375 Valencia St,San Francisco,CA,94103,37.766994,-122.422035,"(37.766994, -122.422035)",14155996594,36840_20160316,03/16/2016 12:00:00 AM,94.0,Routine - Unscheduled,36840_20160316_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,high
36850,A.K. Meat,2346 clement st.,San Francisco,CA,94118,37.782058,-122.484602,"(37.782058, -122.484602)",,36850_20160418,04/18/2016 12:00:00 AM,89.0,Routine - Unscheduled,36850_20160418_103107,Improper reheating of food,High Risk,medium
36861,Double Decker,465 Grove St,San Francisco,CA,94102,37.777673,-122.424087,"(37.777673, -122.424087)",,36861_20171219,12/19/2017 12:00:00 AM,91.0,Routine - Unscheduled,36861_20171219_103154,Unclean or degraded floors walls or ceilings,Low Risk,medium
36875,Daffodil c/o Orchard Hotel,665 Bush St,San Francisco,CA,94108,37.790184,-122.408468,"(37.790184, -122.408468)",,36875_20160407,04/07/2016 12:00:00 AM,98.0,Routine - Unscheduled,36875_20160407_103154,Unclean or degraded floors walls or ceilings,Low Risk,medium
36876,Kasa Indian Eatery,4001 18th St,San Francisco,CA,94114,37.760974,-122.432959,"(37.760974, -122.432959)",,36876_20151223,12/23/2015 12:00:00 AM,92.0,Routine - Unscheduled,36876_20151223_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,medium
3690,BENIHANA OF TOKYO,1737 POST St,San Francisco,CA,94115,37.785457,-122.430317,"(37.785457, -122.430317)",14155564844,3690_20160517,05/17/2016 12:00:00 AM,96.0,Routine - Unscheduled,3690_20160517_103161,Low risk vermin infestation,Low Risk,high
36911,Royal Market & Bakery,5331 Geary Blvd,San Francisco,CA,94121,37.780383,-122.47673,"(37.780383, -122.47673)",14155225550,36911_20160414,04/14/2016 12:00:00 AM,81.0,Routine - Unscheduled,36911_20160414_103102,Unclean hands or improper use of gloves,High Risk,high
3693,NEW HING LUNG RESTAURANT,1556 NORIEGA St,San Francisco,CA,94122,37.754123,-122.48031,"(37.754123, -122.48031)",,3693_20160816,08/16/2016 12:00:00 AM,76.0,Routine - Unscheduled,3693_20160816_103103,High risk food holding temperature,High Risk,medium
3699,MATTERHORN RESTAURANT,2323 VAN NESS Ave,San Francisco,CA,94109,37.797184,-122.423824,"(37.797184, -122.423824)",14155886116,3699_20180816,08/16/2018 12:00:00 AM,96.0,Routine - Unscheduled,3699_20180816_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,high
37038,Live Sushi Bar,2001 17th St,San Francisco,CA,94103,37.764693,-122.403699,"(37.764693, -122.403699)",,37038_20180222,02/22/2018 12:00:00 AM,89.0,Routine - Unscheduled,37038_20180222_103139,Improper food storage,Low Risk,medium
37060,Halu,312 08th Ave,San Francisco,CA,94118,37.782576,-122.46648,"(37.782576, -122.46648)",,37060_20171220,12/20/2017 12:00:00 AM,83.0,Reinspection/Followup,37060_20160727_103131,Moderate risk vermin infestation,Moderate Risk,medium
3707,Zingari,501 Post St,San Francisco,CA,94102,37.787983,-122.410397,"(37.787983, -122.410397)",,3707_20160601,06/01/2016 12:00:00 AM,100.0,Routine - Unscheduled,3707_20170614_103161,Low risk vermin infestation,Low Risk,medium
37090,Basil Canteen,1489 FOLSOM St,San Francisco,CA,94103,37.772008,-122.413803,"(37.772008, -122.413803)",14155553963,37090_20180521,05/21/2018 12:00:00 AM,86.0,Routine - Unscheduled,37090_20180521_103131,Moderate risk vermin infestation,Moderate Risk,high
37115,Pasilla,359 Kearny St,San Francisco,CA,94108,37.791534,-122.404214,"(37.791534, -122.404214)",,37115_20160706,07/06/2016 12:00:00 AM,75.0,Routine - Unscheduled,37115_20160706_103109,Unclean or unsanitary food contact surfaces,High Risk,medium
3715,WE BE SUSHI,538 Valencia St,San Francisco,CA,94110,37.764272,-122.421898,"(37.764272, -122.421898)",14155520129,3715_20180529,05/29/2018 12:00:00 AM,79.0,Reinspection/Followup,3715_20160919_103148,No thermometers or uncalibrated thermometers,Low Risk,high
37151,Man Sung Company,1116 Grant Ave,San Francisco,CA,94133,37.797129,-122.406807,"(37.797129, -122.406807)",,37151_20160907,09/07/2016 12:00:00 AM,82.0,Reinspection/Followup,37151_20160801_103131,Moderate risk vermin infestation,Moderate Risk,low
37166,Luce Restaurant &  Bar,888 Howard St 1st Floor,San Francisco,CA,94103,37.781664,-122.404778,"(37.781664, -122.404778)",,37166_20160523,05/23/2016 12:00:00 AM,91.0,Routine - Unscheduled,37166_20160523_103103,High risk food holding temperature,High Risk,low
37167,InterContinental San Francisco Employee Cafeteria,888 Howard St 2nd Floor,San Francisco,CA,94013,37.781664,-122.404778,"(37.781664, -122.404778)",,37167_20160523,05/23/2016 12:00:00 AM,92.0,Routine - Unscheduled,37167_20160523_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk,low
37168,InterContinental San Francisco 3rd Fl. Banquet Kitchen,888 Howard St 3rd Floor,San Francisco,CA,94103,37.781664,-122.404778,"(37.781664, -122.404778)",,37168_20160523,05/23/2016 12:00:00 AM,96.0,Routine - Unscheduled,37168_20160523_103139,Improper food storage,Low Risk,low
37169,InterContinental San Francisco 4th Fl. Kitchen,888 Howard St 4th Floor,San Francisco,CA,94013,37.781664,-122.404778,"(37.781664, -122.404778)",,37169_20160523,05/23/2016 12:00:00 AM,100.0,Routine - Unscheduled,,,,low
37170,InterContinental San Francisco 5th Fl. Kitchen,888 Howard St 5th Floor,San Francisco,CA,94103,37.781664,-122.404778,"(37.781664, -122.404778)",,37170_20160523,05/23/2016 12:00:00 AM,96.0,Routine - Unscheduled,37170_20160523_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,low
37171,InterContinental San Francisco Club Lounge,888 Howard St 6th Floor,San Francisco,CA,94103,37.781664,-122.404778,"(37.781664, -122.404778)",,37171_20160523,05/23/2016 12:00:00 AM,96.0,Routine - Unscheduled,37171_20160523_103142,Unclean nonfood contact surfaces,Low Risk,low
37231,Utopia Cafe,139 Waverly Pl,San Francisco,CA,94108,37.794723,-122.406944,"(37.794723, -122.406944)",,37231_20161024,10/24/2016 12:00:00 AM,82.0,Reinspection/Followup,37231_20160825_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk,medium
37232,Cafe Luna,3313 SACRAMENTO St,San Francisco,CA,94118,37.788123,-122.447197,"(37.788123, -122.447197)",,37232_20160823,08/23/2016 12:00:00 AM,96.0,Routine - Unscheduled,37232_20160823_103131,Moderate risk vermin infestation,Moderate Risk,low
37234,Thorough Bread & Pastry,248 CHURCH,San Francisco,CA,94114,37.766667,-122.428894,"(37.766667, -122.428894)",,37234_20180214,02/14/2018 12:00:00 AM,96.0,Routine - Unscheduled,37234_20180214_103129,Insufficient hot water or running water,Moderate Risk,low
3727,ACE WASABI'S ROCK N ROLL SUSHI,3339 STEINER St,San Francisco,CA,94123,37.800215,-122.437834,"(37.800215, -122.437834)",14155564903,3727_20160713,07/13/2016 12:00:00 AM,84.0,Routine - Unscheduled,3727_20160713_103131,Moderate risk vermin infestation,Moderate Risk,high
3728,"GOLD CLUB, THE",650 HOWARD St,San Francisco,CA,94105,37.785784,-122.399569,"(37.785784, -122.399569)",,3728_20160815,08/15/2016 12:00:00 AM,79.0,Non-inspection site visit,3728_20160810_103154,Unclean or degraded floors walls or ceilings,Low Risk,medium
37304,Balompie Cafe No. 3 Inc.,3801 Mission St,San Francisco,CA,94110,37.73598,-122.424438,"(37.73598, -122.424438)",,37304_20160629,06/29/2016 12:00:00 AM,89.0,Routine - Unscheduled,37304_20160629_103105,Improper cooling methods,High Risk,low
3731,JARDINIERE RESTAURANT,300 GROVE St,San Francisco,CA,94102,37.778018,-122.421744,"(37.778018, -122.421744)",,3731_20180801,08/01/2018 12:00:00 AM,86.0,Routine - Unscheduled,3731_20180801_103103,High risk food holding temperature,High Risk,medium
37319,Velo Rouge Cafe,798 Arguello Blvd,San Francisco,CA,94118,37.775383,-122.458415,"(37.775383, -122.458415)",,37319_20160412,04/12/2016 12:00:00 AM,98.0,Routine - Unscheduled,37319_20160412_103139,Improper food storage,Low Risk,medium
37344,Civic Restaurant & Bar,272 McAllister St,San Francisco,CA,94102,37.780597,-122.416464,"(37.780597, -122.416464)",,37344_20160908,09/08/2016 12:00:00 AM,71.0,Non-inspection site visit,37344_20180524_103156,Permit license or inspection report not posted,Low Risk,medium
37350,Press Club,20 Yerba Buena Ln,San Francisco,CA,94103,37.785386,-122.403723,"(37.785386, -122.403723)",0,37350_20180223,02/23/2018 12:00:00 AM,96.0,Reinspection/Followup,37350_20160722_103145,Improper storage of equipment utensils or linens,Low Risk,high
3736,SAFEWAY #2646,735 07th Ave,San Francisco,CA,94118,37.774758,-122.464955,"(37.774758, -122.464955)",+82-64-732 5222,3736_20180720,07/20/2018 12:00:00 AM,98.0,Routine - Unscheduled,3736_20180720_103144,Unapproved or unmaintained equipment or utensils,Low Risk,high
37361,Ghirardelli Chocolate Fountain,801 Beach St,San Francisco,CA,94109,37.806388,-122.422165,"(37.806388, -122.422165)",,37361_20160328,03/28/2016 12:00:00 AM,96.0,Routine - Unscheduled,37361_20160328_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,low
3738,CINDERELLA BAKERY & CAFE,0436 BALBOA St,San Francisco,CA,94118,37.777299,-122.463353,"(37.777299, -122.463353)",,3738_20171003,10/03/2017 12:00:00 AM,92.0,Complaint,3738_20160829_103120,Moderate risk food holding temperature,Moderate Risk,low
37389,China House Jumbo Seafood Restaurant,2237 Powell Street,San Francisco,CA,94133,37.805514,-122.411914,"(37.805514, -122.411914)",['3357164497' '9742342555'],37389_20161205,12/05/2016 12:00:00 AM,90.0,Routine - Unscheduled,37389_20161205_103145,Improper storage of equipment utensils or linens,Low Risk,high
3739,BRYAN'S,3445 CALIFORNIA St,San Francisco,CA,94118,37.786703,-122.450877,"(37.786703, -122.450877)",,3739_20180606,06/06/2018 12:00:00 AM,79.0,Routine - Unscheduled,3739_20180606_103103,High risk food holding temperature,High Risk,medium
37390,Save More Market,1598 McAllister St,San Francisco,CA,94115,37.777848,-122.438123,"(37.777848, -122.438123)",,37390_20180525,05/25/2018 12:00:00 AM,78.0,Reinspection/Followup,37390_20180427_103154,Unclean or degraded floors walls or ceilings,Low Risk,medium
37405,Irelands 32,3920 Geary Blvd,San Francisco,CA,94118,37.781278,-122.461312,"(37.781278, -122.461312)",,37405_20160608,06/08/2016 12:00:00 AM,72.0,Non-inspection site visit,37405_20160613_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,medium
37407,Udupi Palace,1007 1/2 Valencia St,San Francisco,CA,94110,37.756771,-122.421019,"(37.756771, -122.421019)",,37407_20160930,09/30/2016 12:00:00 AM,77.0,Reinspection/Followup,37407_20180522_103142,Unclean nonfood contact surfaces,Low Risk,low
3743,ROUND TABLE PIZZA RESTAURANT,3567 Geary Blvd,San Francisco,CA,94118,37.781233,-122.457185,"(37.781233, -122.457185)",,3743_20180116,01/16/2018 12:00:00 AM,83.0,Routine - Unscheduled,3743_20180116_103116,Inadequate food safety knowledge or lack of certified food safety manager,Moderate Risk,medium
37462,Jenny's Burger,1233 09th Ave,San Francisco,CA,94122,37.758941,-122.48591,"(37.758941, -122.48591)",66292192067,37462_20160520,05/20/2016 12:00:00 AM,96.0,Routine - Unscheduled,37462_20160520_103120,Moderate risk food holding temperature,Moderate Risk,high
37482,Bursa,60 West Portal Ave.,San Francisco,CA,94127,37.740144,-122.466569,"(37.740144, -122.466569)",,37482_20180222,02/22/2018 12:00:00 AM,92.0,Routine - Unscheduled,37482_20180222_103120,Moderate risk food holding temperature,Moderate Risk,medium
3750,Takara Restaurant,22 Peace Plaza  #505,San Francisco,CA,94115,37.785018,-122.429587,"(37.785018, -122.429587)",,3750_20180829,08/29/2018 12:00:00 AM,80.0,Routine - Unscheduled,3750_20180829_103142,Unclean nonfood contact surfaces,Low Risk,low
37507,The Pub At S.F.S.U.,1650 Holloway Ave C-134,San Francisco,CA,94132,37.720894,-122.478029,"(37.720894, -122.478029)",,37507_20160518,05/18/2016 12:00:00 AM,94.0,Routine - Unscheduled,37507_20160518_103144,Unapproved or unmaintained equipment or utensils,Low Risk,medium
3752,Pauline's Pizza,260 Valencia St,San Francisco,CA,94103,37.768677,-122.422275,"(37.768677, -122.422275)",14155552050,3752_20160614,06/14/2016 12:00:00 AM,94.0,Routine - Unscheduled,3752_20160614_103154,Unclean or degraded floors walls or ceilings,Low Risk,high
37633,100% Dessert Cafe,2512 Clement St,San Francisco,CA,94121,37.781988,-122.486252,"(37.781988, -122.486252)",271147504520481,37633_20160519,05/19/2016 12:00:00 AM,72.0,Routine - Unscheduled,37633_20160519_103114,High risk vermin infestation,High Risk,high
37651,Jack In The Box #545,400 Geary St,San Francisco,CA,94102,37.787168,-122.410124,"(37.787168, -122.410124)",14155670868,37651_20161114,11/14/2016 12:00:00 AM,87.0,Routine - Unscheduled,37651_20161114_103144,Unapproved or unmaintained equipment or utensils,Low Risk,high
37654,Third Avenue Food Mart,4101 California St,San Francisco,CA,94118,37.785343,-122.461547,"(37.785343, -122.461547)",,37654_20160531,05/31/2016 12:00:00 AM,86.0,Routine - Unscheduled,37654_20160531_103144,Unapproved or unmaintained equipment or utensils,Low Risk,medium
37656,Jack In the Box #558,4649 GEARY Blvd,San Francisco,CA,94118,37.780713,-122.469299,"(37.780713, -122.469299)",,37656_20160426,04/26/2016 12:00:00 AM,98.0,Routine - Unscheduled,37656_20160426_103142,Unclean nonfood contact surfaces,Low Risk,medium
37658,Jack In The Box #556,366 Bayshore Blvd,San Francisco,CA,94124,37.741597,-122.406398,"(37.741597, -122.406398)",,37658_20151223,12/23/2015 12:00:00 AM,88.0,Reinspection/Followup,37658_20180612_103121,Inadequate procedures or records for time as a public health control,Moderate Risk,medium
